300000,-15,0,0,A
300000,-9,-1,0,A
300000,-39,-3,0,A
300000,-30,-2,0,A
300000,-36,-2,0,A
300000,-42,-1,0,A
300000,-42,-2,0,A
300000,-24,0,0,A
300000,-12,0,0,A
300000,-39,-3,-230,A
300000,0,0,0,A
300000,-39,-1,0,A
300000,-21,-4,0,A
300000,-39,-1,0,B
300000,-12,-1,0,B
300000,-15,0,0,B
300000,-6,0,0,B
300000,-36,-1,0,B
300000,-6,-1,0,B
300000,-24,-4,0,B
300000,-45,-3,0,B
300000,-45,-1,0,B
300000,-15,-4,-459,B
300000,-21,-3,-1,B
300000,-54,0,0,B
291929,0,0,0,B
300000,-18,-2,0,B
300000,-15,-2,0,B
300000,-51,-2,0,B
300000,-51,-1,0,B
300000,-45,-5,-165,B
300000,-9,-2,0,B
300000,-27,-3,0,B
300000,-12,-1,0,B
300000,-39,-4,0,B
300000,-6,-1,-378,B
300000,-54,-5,0,B
300000,-12,-2,0,B
300000,-42,-1,0,B
300000,-42,-1,0,B
300000,-6,-1,0,B
300000,-27,-2,0,B
300000,-9,-1,0,B
300000,-51,-3,0,B
300000,-51,-3,0,B
300000,-33,-2,0,B
300000,-15,0,0,B
300000,-39,-4,0,B
300000,-15,-2,0,B
300000,-30,-3,0,B
300000,-39,-3,-368,B
300000,-15,-2,0,B
300000,-18,-2,0,B
300000,-39,-1,0,B
300000,-42,-2,0,B
300000,-30,-2,0,B
300000,0,-1,0,B
300000,-12,-3,0,B
300000,-48,-1,0,B
300000,-45,-2,0,B
300000,-15,-3,-176,B
300000,-51,-3,0,B
300000,-54,-3,0,B
300000,-6,0,0,B
300000,-51,-3,0,B
300000,-15,-2,0,B
300000,-57,-2,0,B
300000,-36,-1,0,B
300000,-33,-2,0,B
300000,-21,-2,0,B
300000,-48,-4,0,B
300000,-48,-5,0,B
300000,-57,-3,0,B
300000,-12,-1,0,B
300000,-48,-3,0,B
300000,-30,-1,0,B
300000,-54,-5,0,B
300000,-21,-1,-734,B
300000,-57,-4,0,B
300000,-42,-3,0,B
300000,-51,-3,0,B
300000,-39,-1,0,B
300000,-21,0,0,B
300000,-51,-2,0,B
300000,-36,-2,0,B
300000,-12,-3,0,B
300000,-6,0,0,B
300000,-54,-4,0,B
300000,-33,-1,0,B
300000,-24,-3,-329,B
300000,-15,-4,-24,B
300000,-12,-2,0,B
300000,-6,-1,0,B
300000,-48,-1,0,B
300000,-27,-1,0,B
300000,-27,-3,0,B
300000,-54,-3,0,B
300000,-42,-1,0,B
300000,-42,-2,0,B
300000,-30,-4,0,B
300000,-48,-1,0,B
300000,-60,-4,0,B
300000,-9,-2,0,B
300000,-42,-4,0,B
300000,-33,-1,0,B
300000,0,-2,0,B
300000,-39,-2,-368,B
300000,-9,-3,0,B
300000,-18,-2,0,B
300000,-51,-2,0,B
300000,-9,-3,0,B
300000,-12,-1,0,B
300000,-3,-2,-1,B
300000,-48,-1,0,B
300000,-48,-6,0,B
300000,-15,-2,-93,B
300000,-3,0,0,B
300000,-30,-4,-76,B
300000,-45,-6,0,B
300000,-33,-4,0,B
300000,-21,-2,0,B
300000,-18,-1,0,B
300000,-24,-2,0,B
300000,-24,-2,0,B
300000,-42,-1,0,B
300000,-51,-3,0,B
300000,-21,-1,0,B
300000,-45,-2,0,B
300000,-54,-2,0,B
300000,-51,-4,0,B
300000,-3,-1,0,B
300000,-42,-2,0,B
300000,-54,-3,0,B
300000,-54,-3,0,B
300000,-54,-3,0,B
300000,-30,0,0,B
300000,-45,-2,0,B
300000,-57,-1,0,B
300000,-57,-3,0,B
300000,-51,-1,-1,B
300000,-42,-1,0,B
300000,-39,-1,0,B
300000,-27,-1,-218,B
300000,-24,-1,0,B
300000,-21,-1,0,B
300000,-30,0,0,B
300000,-24,0,0,B
300000,-54,-6,0,B
300000,-6,-1,0,B
300000,-6,-2,0,B
300000,-3,-1,0,B
300000,-54,-3,0,B
300000,-18,-2,0,B
300000,-27,-1,0,B
300000,-33,-5,0,B
300000,-30,-2,0,B
300000,-27,-1,0,B
300000,-12,-1,0,B
300000,-54,-4,0,B
300000,-45,-4,0,B
300000,-45,-3,0,B
300000,-27,-3,0,B
300000,-21,0,0,B
300000,-21,0,0,B
300000,-45,-5,0,B
300000,-54,-2,0,B
300000,-36,-2,0,B
300000,-45,-1,0,B
300000,-54,-4,0,B
300000,-9,-2,-202,B
300000,-27,-2,0,B
300000,-42,-5,0,B
300000,-60,-2,0,B
300000,-42,-5,0,B
300000,-45,-1,0,B
300000,-48,-4,0,B
300000,-6,0,0,B
300000,-48,-3,0,B
300000,-6,-1,0,B
300000,-9,0,0,B
300000,-36,-2,0,B
300000,-36,-2,0,B
300000,-36,-2,0,B
300000,-21,0,-1,B
300000,-48,-2,0,B
300000,-39,-2,0,B
300000,-27,-2,0,B
300000,-42,-3,0,B
300000,-54,-3,0,B
300000,-24,-2,-175,B
300000,-48,-6,0,B
300000,-54,-3,-29,B
300000,-33,0,0,B
300000,-48,-2,0,B
300000,-51,-4,0,B
300000,-30,-4,-93,B
300000,-36,-4,0,B
300000,-39,-1,0,B
300000,-6,-2,0,B
300000,-27,-2,0,B
300000,-15,0,0,B
300000,-9,0,0,B
300000,-36,-4,0,B
300000,-30,-3,0,B
300000,-36,-1,0,B
300000,-42,-1,0,B
300000,-45,-2,0,B
300000,-21,0,0,B
300000,-12,0,0,B
300000,-39,-4,0,B
286204,0,0,0,B
300000,-39,-1,0,B
300000,-21,-4,0,B
300000,-17,-1,0,C
234668,0,0,0,C
282779,0,0,0,C
201200,0,0,0,C
300000,-4,0,0,C
101622,0,0,0,C
300000,0,0,0,C
300000,-17,-1,0,C
300000,-21,0,0,C
300000,-6,0,0,C
300000,-3,-1,0,C
300000,-31,0,0,C
194172,0,0,0,C
300000,-4,-2,0,C
219577,0,0,0,C
300000,-22,0,0,C
300000,-28,0,0,C
300000,-19,-1,0,C
236515,0,0,0,C
300000,0,0,0,C
300000,0,0,0,C
300000,-6,-2,0,C
168359,0,0,0,C
300000,-25,-1,0,C
300000,-6,0,0,C
300000,-24,-1,0,C
300000,-17,0,0,C
231364,0,0,0,C
300000,-6,0,0,C
300000,0,0,0,C
300000,-23,0,0,C
300000,-22,0,0,C
300000,-9,0,0,C
167512,0,0,0,C
300000,-19,0,0,C
182151,0,0,0,C
300000,-3,0,0,C
300000,-14,-1,0,C
259075,0,0,0,C
300000,-3,0,0,C
300000,-9,-1,0,C
300000,-13,0,0,C
300000,-5,0,0,C
214228,0,0,0,C
298658,0,0,0,C
300000,-25,0,0,C
300000,-18,0,0,C
221762,0,0,0,C
300000,-26,0,0,C
300000,-21,-2,0,C
177283,0,0,0,C
300000,-23,0,0,C
259077,0,0,0,C
300000,-33,0,0,C
300000,-15,0,0,C
300000,-14,0,0,C
252336,0,0,0,C
300000,-17,-1,0,C
300000,-16,0,0,C
300000,-23,0,0,C
300000,0,-1,0,C
300000,-24,0,0,C
300000,-16,0,0,C
300000,-28,-1,0,C
300000,-5,-1,0,C
300000,-20,0,0,C
300000,-11,-2,0,C
300000,-17,0,0,C
300000,-21,-1,0,C
300000,-11,0,0,C
300000,-26,0,0,C
300000,-14,0,0,C
257012,0,0,0,C
258365,0,0,0,C
300000,-20,0,0,C
300000,-17,0,0,C
300000,-3,-1,0,C
232213,0,0,0,C
300000,0,0,0,C
178494,0,0,0,C
300000,-19,-1,0,C
300000,-8,-1,0,C
300000,-6,-1,0,C
300000,-46,0,0,C
300000,-12,0,0,C
300000,-22,0,0,C
300000,-12,0,0,C
300000,-14,0,0,C
300000,-39,-1,0,C
225338,0,0,0,C
300000,-25,-1,0,C
300000,-12,-1,0,C
87753,0,0,0,C
300000,-10,0,0,C
238270,0,0,0,C
300000,-2,0,0,C
300000,-37,0,0,C
300000,0,0,-1,C
282402,0,0,0,C
171809,0,0,0,C
300000,-25,-1,0,C
300000,-16,0,0,C
300000,0,0,-1,C
156499,0,0,0,C
300000,-6,0,0,C
300000,-15,-2,0,C
300000,-16,0,0,C
300000,-11,0,0,C
271564,0,0,0,C
300000,-2,-1,0,C
300000,-4,0,0,C
300000,-11,-2,0,C
300000,-31,0,0,C
300000,-3,-1,0,C
300000,-13,0,0,C
300001,-23,-1,0,C
300000,-18,-1,0,C
257019,0,0,0,C
300000,-12,-1,0,C
300000,-30,0,0,C
300000,-37,-1,0,C
300000,-22,0,0,C
300000,-12,0,0,C
300000,-12,0,0,C
300000,-34,-1,0,C
300000,-36,0,0,C
300000,-29,0,0,C
300000,-18,0,0,C
300000,-24,0,0,C
300000,0,0,0,C
300000,-6,0,0,C
300000,-8,0,0,C
300000,-9,-1,0,C
300000,-9,0,0,C
300000,-20,0,0,C
300000,0,0,0,C
300000,0,0,0,C
168789,0,0,0,C
300000,-27,0,0,C
294239,0,0,0,C
300000,-10,-1,0,C
300000,-3,0,0,C
300000,-7,0,0,C
300000,-2,0,0,C
200292,0,0,0,C
300000,-31,0,0,C
300000,-28,0,0,C
300000,-12,0,0,C
300000,-10,-1,0,C
300000,-5,0,0,C
300000,0,-1,0,C
300000,-15,-1,0,C
300000,-32,0,0,C
300000,0,0,0,C
300000,-21,0,0,C
300000,-18,0,0,C
246296,0,0,0,C
300000,-2,0,0,C
300000,-19,0,0,C
300000,-33,0,0,C
300000,-11,-2,0,C
300000,-11,0,0,C
300000,-22,0,0,C
300000,0,0,-1,C
300000,-23,0,0,C
184549,0,0,0,C
245315,0,0,0,C
300000,-10,-1,0,C
300000,-21,0,0,C
300000,-13,0,0,C
300000,-3,-1,0,C
300000,-20,0,0,C
300000,-11,-1,0,C
300000,-10,0,0,C
300000,-20,0,0,C
300000,-30,0,0,C
300000,-6,0,0,C
300000,-19,0,0,C
300000,-25,0,0,C
300000,-6,0,0,C
300000,-21,0,0,C
300000,-24,0,0,C
300000,-6,0,0,C
300000,-15,0,0,C
300000,-16,-1,0,C
83150,0,0,0,C
300000,-11,0,0,C
300000,-2,0,0,C
196728,0,0,0,C
300000,-8,-1,0,C
300000,-3,-1,0,C
300001,-8,-1,0,C
300000,-15,0,0,C
300000,-18,0,0,C
300000,-3,0,0,C
225749,0,0,0,C
300000,-16,0,0,C
87250,0,0,0,C
300000,-14,0,0,C
300000,0,-1,0,C
300000,-11,0,0,D
138810,0,0,0,D
167426,0,0,0,D
135491,0,0,0,D
227146,0,0,0,D
67271,0,0,0,D
237772,0,0,0,D
300000,-11,0,0,D
300000,-8,0,0,D
263699,0,0,0,D
205208,0,0,0,D
300000,-18,0,0,D
91948,0,0,0,D
300000,0,-1,0,D
143596,0,0,0,D
300000,-14,0,0,D
300000,-17,0,0,D
300001,-10,0,0,D
137476,0,0,0,D
188043,0,0,0,D
126377,0,0,0,D
300000,0,-1,0,D
91018,0,0,0,D
300000,-17,-1,0,D
228951,0,0,0,D
300000,-12,0,0,D
300000,-10,0,0,D
100896,0,0,0,D
240072,0,0,0,D
181779,0,0,0,D
300000,-14,0,0,D
300000,-10,0,0,D
300000,0,-1,0,D
111779,0,0,0,D
300000,-8,0,0,D
122872,0,0,0,D
279126,0,0,0,D
300000,-5,-1,0,D
158885,0,0,0,D
217696,0,0,0,D
300000,-2,0,0,D
300000,-4,0,0,D
228695,0,0,0,D
94346,0,0,0,D
108359,0,0,0,D
300000,-15,0,0,D
300000,-6,0,0,D
130629,0,0,0,D
300000,-19,0,0,D
300000,-16,-1,0,D
102543,0,0,0,D
300001,-14,0,0,D
165363,0,0,0,D
300000,-19,-1,0,D
300000,-7,0,0,D
300000,-5,0,0,D
175419,0,0,0,D
300000,-10,-1,0,D
300000,-9,0,0,D
300000,-11,0,0,D
96232,0,0,0,D
300000,-9,0,0,D
300000,-2,0,0,D
300000,-13,-1,0,D
270201,0,0,0,D
300000,-9,-1,0,D
300000,-6,-2,0,D
300000,-9,-1,0,D
300000,-13,0,0,D
270223,0,0,0,D
300000,-17,0,0,D
300000,-3,-1,0,D
300000,0,-1,0,D
143547,0,0,0,D
300000,-10,0,0,D
300000,-8,0,0,D
213501,0,0,0,D
131732,0,0,0,D
165524,0,0,0,D
113220,0,0,0,D
300000,-11,0,0,D
294078,0,0,0,D
215551,0,0,0,D
300000,-27,0,0,D
300000,-2,0,0,D
300000,-13,0,0,D
300000,-2,0,0,D
300000,-8,0,0,D
300000,-31,0,0,D
135657,0,0,0,D
300000,-14,-1,0,D
300000,0,0,0,D
48488,0,0,0,D
300000,-3,0,0,D
146937,0,0,0,D
198786,0,0,0,D
300000,-25,0,0,D
135051,0,0,0,D
138333,0,0,0,D
95825,0,0,0,D
300000,-12,-1,0,D
300000,-11,0,0,D
152193,0,0,0,D
79882,0,0,0,D
277594,0,0,0,D
300000,-5,-1,0,D
300000,-3,0,0,D
258737,0,0,0,D
152950,0,0,0,D
214400,0,0,0,D
238761,0,0,0,D
300000,-4,-1,0,D
300000,-21,0,0,D
297721,0,0,0,D
300000,-6,0,0,D
300000,-14,0,0,D
300000,-9,0,0,D
132359,0,0,0,D
300000,-4,0,0,D
300000,-16,-1,0,D
300000,-25,-1,0,D
300000,-12,0,0,D
285160,0,0,0,D
300000,-3,0,0,D
300000,-23,0,0,D
300000,-26,0,0,D
300000,-19,0,0,D
300000,-9,0,0,D
300000,-12,0,0,D
220497,0,0,0,D
237251,0,0,0,D
272534,0,0,0,D
300000,0,-1,0,D
295203,0,0,0,D
300000,-15,0,0,D
147079,0,0,0,D
165907,0,0,0,D
78483,0,0,0,D
300000,-15,-1,0,D
161168,0,0,0,D
300000,0,0,0,D
300000,0,0,0,D
266450,0,0,0,D
252947,0,0,0,D
99071,0,0,0,D
300000,-23,0,0,D
300000,-19,0,0,D
300000,-7,0,0,D
259626,0,0,0,D
202027,0,0,0,D
198884,0,0,0,D
300000,-10,0,0,D
300000,-24,0,0,D
243509,0,0,0,D
300000,-10,0,0,D
300000,-11,-1,0,D
140122,0,0,0,D
300000,0,-1,0,D
300000,-8,0,0,D
300000,-22,0,0,D
300000,-6,-1,0,D
300000,-2,0,0,D
300000,-16,0,0,D
116101,0,0,0,D
300000,-11,0,0,D
120949,0,0,0,D
131805,0,0,0,D
241535,0,0,0,D
300000,-7,-1,0,D
300000,-3,0,0,D
190047,0,0,0,D
300000,-9,-1,0,D
300000,-3,-1,0,D
243230,0,0,0,D
300001,-10,0,0,D
300000,-18,0,0,D
176762,0,0,0,D
300000,-10,0,0,D
300000,-15,-1,0,D
300000,0,-1,0,D
300000,-14,-1,0,D
300000,-14,0,0,D
299125,0,0,0,D
300000,-3,-1,0,D
300000,-5,0,0,D
61298,0,0,0,D
300000,-2,0,0,D
179354,0,0,0,D
116732,0,0,0,D
287656,0,0,0,D
276591,0,0,0,D
274965,0,0,0,D
300000,-5,0,0,D
300000,-3,0,0,D
199718,0,0,0,D
112615,0,0,0,D
300000,-11,-1,0,D
55712,0,0,0,D
300000,-3,0,0,D
167024,0,0,0,D
5471,0,0,0,E
1471,0,0,0,E
1726,0,0,0,E
1372,0,0,0,E
2320,0,0,0,E
724,0,0,0,E
17600,0,0,0,E
5275,0,0,0,E
4681,0,0,0,E
2628,0,0,0,E
2079,0,0,0,E
8776,0,0,0,E
943,0,0,0,E
300000,0,-1,0,E
1467,0,0,0,E
7353,0,0,0,E
6709,0,0,0,E
4968,0,0,0,E
1396,0,0,0,E
1903,0,0,0,E
1335,0,0,0,E
300000,0,-1,0,E
946,0,0,0,E
6412,0,0,0,E
2407,0,0,0,E
5692,0,0,0,E
4899,0,0,0,E
1127,0,0,0,E
2460,0,0,0,E
1767,0,0,0,E
7402,0,0,0,E
5173,0,0,0,E
182366,0,0,0,E
1147,0,0,0,E
4647,0,0,0,E
1318,0,0,0,E
2780,0,0,0,E
300000,0,-1,0,E
1613,0,0,0,E
2207,0,0,0,E
3381,0,0,0,E
3939,0,0,0,E
2322,0,0,0,E
1024,0,0,0,E
1131,0,0,0,E
7427,0,0,0,E
4238,0,0,0,E
1305,0,0,0,E
8510,0,0,0,E
300000,0,-1,0,E
1067,0,0,0,E
6879,0,0,0,E
1839,0,0,0,E
7089,0,0,0,E
4426,0,0,0,E
3988,0,0,0,E
1809,0,0,0,E
4910,0,0,0,E
4891,0,0,0,E
5712,0,0,0,E
19183,0,0,0,E
5774,0,0,0,E
3531,0,0,0,E
6268,0,0,0,E
2846,0,0,0,E
4738,0,0,0,E
300000,0,0,-1,E
5688,0,0,0,E
5866,0,0,0,E
2802,0,0,0,E
5857,0,0,0,E
4434,0,0,0,E
18868,0,0,0,E
1417,0,0,0,E
5133,0,0,0,E
4777,0,0,0,E
2232,0,0,0,E
1304,0,0,0,E
1751,0,0,0,E
1197,0,0,0,E
6525,0,0,0,E
3000,0,0,0,E
2193,0,0,0,E
9023,0,0,0,E
3769,0,0,0,E
5215,0,0,0,E
3412,0,0,0,E
5550,0,0,0,E
10367,0,0,0,E
1429,0,0,0,E
300000,0,-1,0,E
3204,0,0,0,E
39111,0,0,0,E
3818,0,0,0,E
1565,0,0,0,E
2059,0,0,0,E
9052,0,0,0,E
9375,0,0,0,E
1476,0,0,0,E
1097,0,0,0,E
5755,0,0,0,E
5885,0,0,0,E
1548,0,0,0,E
820,0,0,0,E
300000,0,-1,0,E
300000,0,-1,0,E
3502,0,0,0,E
2528,0,0,0,E
1539,0,0,0,E
2120,0,0,0,E
2385,0,0,0,E
253168,0,0,0,E
8365,0,0,0,E
3033,0,0,0,E
3683,0,0,0,E
6840,0,0,0,E
300000,0,-1,0,E
1345,0,0,0,E
3425,0,0,0,E
6160,0,0,0,E
8011,0,0,0,E
5710,0,0,0,E
2868,0,0,0,E
3677,0,0,0,E
8057,0,0,0,E
11978,0,0,0,E
7071,0,0,0,E
5480,0,0,0,E
5104,0,0,0,E
2227,0,0,0,E
2471,0,0,0,E
2790,0,0,0,E
10976,0,0,0,E
2923,0,0,0,E
7633,0,0,0,E
1497,0,0,0,E
1703,0,0,0,E
300000,0,-1,0,E
6543,0,0,0,E
1655,0,0,0,E
3251,0,0,0,E
3711,0,0,0,E
2729,0,0,0,E
2529,0,0,0,E
1009,0,0,0,E
8586,0,0,0,E
7959,0,0,0,E
4638,0,0,0,E
7146,0,0,0,E
1994,0,0,0,E
1984,0,0,0,E
4942,0,0,0,E
8580,0,0,0,E
2420,0,0,0,E
300000,0,-1,0,E
6141,0,0,0,E
2905,0,0,0,E
300000,0,-1,0,E
5490,0,0,0,E
8830,0,0,0,E
300000,0,-1,0,E
4035,0,0,0,E
6586,0,0,0,E
1201,0,0,0,E
5910,0,0,0,E
1204,0,0,0,E
1299,0,0,0,E
33034,0,0,0,E
4511,0,0,0,E
3852,0,0,0,E
1904,0,0,0,E
5104,0,0,0,E
300000,0,-1,0,E
2362,0,0,0,E
5227,0,0,0,E
5864,0,0,0,E
1821,0,0,0,E
5228,0,0,0,E
8424,0,0,0,E
3652,0,0,0,E
6306,0,0,0,E
6137,0,0,0,E
3043,0,0,0,E
3860,0,0,0,E
4001,0,0,0,E
658,0,0,0,E
3235,0,0,0,E
1903,0,0,0,E
1154,0,0,0,E
2896,0,0,0,E
2817,0,0,0,E
33177,0,0,0,E
3919,0,0,0,E
4988,0,0,0,E
1983,0,0,0,E
1156,0,0,0,E
6186,0,0,0,E
582,0,0,0,E
4118,0,0,0,E
1706,0,0,0,E
